Sample	Signature.1	Signature.2	Signature.3	Signature.4	Signature.6	Signature.7	Signature.8	Signature.9	Signature.10	Signature.11	Signature.12	Signature.13	Signature.14	Signature.15	Signature.16	Signature.17	Signature.18	Signature.19	Signature.20	Signature.21	Signature.22	Signature.23	Signature.24	Signature.25	Signature.27	Signature.28	Signature.29	Signature.30
TCGA-EB-A82C-01A-11D-A34U-08	10.1896022126367	1.77381464406238	0	0	0	10.2798459231579	0	0	5.10825136762729	0	0	0	0	0	0	0	0	0	0.8109562270818	0.429946377650537	0.162897035800475	0	2.73508673986675	0	0	0	1.92577046383339	0
TCGA-EB-A85I-01A-11D-A34U-08	15.3901670988425	0	0	13.1882672714656	0	145.116160879233	0	0	11.4963839309967	0	0	0	0	8.26307117384222	0	0	0	0	0	0	0	0.786603321702881	0	0	0	0	0	0
TCGA-EB-A85J-01A-12D-A34U-08	11.1268775751864	0	0	0	10.9237372853686	349.605627301308	0	0	21.8056157397099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-EB-A97M-01A-11D-A38G-08	32.140189086013	0	1.33764139008303	0	0	223.882972917389	0	0	4.01475157196622	0	0	0.403855262697241	0	0	0	0.406464663307527	0	0	0	0	0	6.52103792983642	0	0	0	0	0	0
TCGA-ER-A19T-01A-11D-A19A-08	0	0	0	169.31625908025	0	0	0	0	0	0	0	0	0	0	0	0	70.8972377823748	0	99.2139575235605	0	0	0	0	0	0	0	0	0
TCGA-FR-A2OS-01A-11D-A21A-08	12.9407565186347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.48839593609292	0.285469571293343	0	0	0	0	0	0	0
TCGA-FR-A3R1-01A-11D-A23B-08	19.2179748925563	0	0	9.88412256373068	0	300.674572724083	0	0	8.22226261981823	0	0	0	0	0	0	0	0	0	0	0	0	53.5712470528747	0	0	0	0	0	0
TCGA-FR-A728-01A-11D-A32N-08	7.44631019939285	0	0	0	0	284.221327379838	0	0	4.74768930809099	0	0	2.43299851981502	0	0	0	0	0	0	0	1.61044575740396	2.7332626397244	0	0	0	1.01883397238094	1.3886740376284	0	50.9746933350147
TCGA-GF-A769-01A-32D-A32N-08	25.2705738713983	0	0	5.41633690257868	0	78.7440387679414	0	0	4.2986976667903	0	0	0	0	0	0	2.47535860246669	0	0	0	0	3.06230126186012	14.5717613342514	0	0	0	0	6.01722774158157	0
TCGA-GN-A263-01A-11D-A196-08	0	0	0	133.77418990156	0	348.966016551529	0	0	0	0	0	0	0	0	0	0	0	0	81.4544193466363	0	0	0	0	0	0	0	0	0
TCGA-GN-A4U5-01A-11D-A32N-08	13.0174831030607	0	0	12.1833690968008	0	202.265785738048	0	0	0	61.2294649642621	0	0	0	0	0	0	0	0	0	0	2.53278894636505	24.9221810756078	0	0	0	0	0	0
TCGA-GN-A8LN-01A-11D-A372-08	20.7324389792833	0	0	0	0.51674758514086	201.290665094063	0	0	20.2117074229268	0	0	4.9501267742923	0	0	0	0	0	0	2.01938459802442	0	0	0	2.11597975566032	0	0	0	0	0
TCGA-XV-A9VZ-01A-11D-A38G-08	3.71916878199478	0	2.99519378209284	0	0	1.57364291252686	0	0	0	0	0	2.96495660616761	0	0	4.11205757984361	0	0	0	0	0	0	0	0	0	0	0	0	2.59176096746511
TCGA-XV-A9W2-01A-11D-A397-08	0.611088779832456	1.59343007745098	0	4.90669303857938	8.91378078132556	0	0	0	0	0	0	4.61152545162816	0	8.8830474137004	0	0	1.4263026696576	2.40720169697448	0	0	0	2.9492507362009	0.994090160087194	0	0	0	0	0
TCGA-XV-A9W5-01A-11D-A38G-08	9.32108362780925	1.40168883347839	1.9258917399222	0	0	50.5575384378225	0	0	6.83994209833319	0	0	0.880383227256156	0	0	0	0	0	0	1.25745512580009	0	0.52368103987085	0	0	0	0	0	3.6890604685787	0
TCGA-XV-AAZV-01A-11D-A401-08	4.13068436321039	0	0	0	7.36672048563187	96.3323211993844	0	0	0	0	0	0	0	0	0	0	2.26712070218866	0	0	0	0.893988424580033	0	0	0	0	0	0	0
TCGA-XV-AAZW-01A-12D-A401-08	21.7226612735209	1.26823816893273	3.73725935761419	0	6.06116028210275	86.4626351282112	0	0	7.99681319407479	0	0	5.96416109222591	0	0.896362513550645	0	0	0	0	0	0.81281157431236	0	0	2.47075536426523	0	0	0	0	0
TCGA-XV-AAZY-01A-12D-A401-08	0	0	0	0	0	152.879096475747	0	0	0	1.11942725026925	0	0	0	0	0	0	0	0	0	2.43434823750789	0.0812690155268162	0	0	0	0	0	0	0
